sequence	trait1	metadata_NSTI
Methylomarinovum_caldicuralii-_-AB301718--_IT-9_T	6.92387582763383	0.248961
Methylomarinum_vadi-_-AB301717--_IT-4_T	7.2366533603133	0.130481
Methylomicrobium_agile-_-X72767--_ACM_3308-_ATCC_35068-_ACM_330-_ATCC_35068_T	7.68943425330961	0.06783
Methylomicrobium_album-_-X72777--_ACM_3314-_IMET_10526-_NCIMB_11123_T	7.68943425330961	0.06716
Methylomicrobium_japanense-_-D89279--_NI_T	7.68943425330961	0.03083
Methylomicrobium_lacus-_-AY007296--_LW14_T	7.68943425330961	0.07028
Methylomicrobium_pelagicum-_-X72775--_ACM_3505-_NCIMB_2265_T	7.68943425330961	0.04984
Methylomonas_albis-_-KX129797--_EbAT	7.2366533603133	0.10435
Methylomonas_aurantiaca-_-X72776--_JB103_-phenon3-_T	7.2366533603133	0.11508
Methylomonas_fluvii-_-KX129799--_EbBT	7.2366533603133	0.08384
Methylomonas_fodinarum-_-X72778--_ACM_3268-_JB13_-phenon2-_T	7.2366533603133	0.11368
Methylomonas_koyamae-_-AB538964--_NCIMB_14606_T	7.2366533603133	0.12875
Methylomonas_lenta-_-FR798962--_R-45377_T	7.2366533603133	0.05976
Methylomonas_methanica-_-AF304196--_S1-_NCIMB_11130_T	7.2366533603133	0.09636
Methylomonas_paludis-_-HE801216--_DSM_24973_T	7.2366533603133	0.08469
Methylomonas_rapida-_-ON819564--_MP1_/type_materialtype_strain_of_Methylomonas_rapidaT	7.2366533603133	0.13089
Methylomonas_scandinavica-_-AJ131369--_SR-5__LTP__T	7.2366533603133	0.08439
Methylomusa_anaerophila-_-LC203074--_MMFC1_T	6.87545963699059	0.162931
Methylonatrum_kenyense-_-DQ789390--_AMT_1_T	6.96013576836952	0.113091
Methyloparacoccus_murrellii-_-HF558990--_R-49797_T	7.08624702801603	0.178191
Methylophaga_alcalica-_-AF384373--_M39_T	7.2366533603133	0.19695
Methylophaga_aminisulfidivorans-_-DQ463161--_MP_T	7.2366533603133	0.20177
Methylophaga_frappieri-_-CP003380--_JAM7_T	7.2366533603133	0.17511
Methylophaga_lonarensis-_-JF330773--_MPL_T	7.2366533603133	0.20839
Methylophaga_marina-_-X95459--_DSM_5989_T	7.2366533603133	0.17788
Methylophaga_muralis-_-AY694421--_Kr3_T	7.2366533603133	0.20638
Methylophaga_nitratireducenticrescens-_-CP003390--_JAM1_T	7.2366533603133	0.17944
Methylophaga_pinxianii-_-OK489461--_TMB456_T	7.2366533603133	0.21174
Methylophaga_sulfidovorans-_-AB681779--_NBRC_102423_T	7.2366533603133	0.16952
Methylophaga_thalassica-_-X95460--_DSM5690_T	7.2366533603133	0.19407
Methylophaga_thiooxydans-_-DQ660915--_DMS010_T	7.2366533603133	0.19985
Methylophilus_aquaticus-_-KY806198--_LTK_T	7.17865162136818	0.27304
Methylophilus_flavus-_-FJ872108--_Ship_T	7.17865162136818	0.26884
Methylophilus_glucosoxydans-_-HM001269--_B_T	7.17865162136818	0.27994
Methylophilus_leisingeri-_-AB193725--_DSM_6813_T	7.17865162136818	0.26881
Methylophilus_luteus-_-FJ872109--_Mim_T	7.17865162136818	0.26964
Methylophilus_methylotrophus-_-AB193724--_NCIMB_10515_T	7.17865162136818	0.26392
Methylophilus_quaylei-_-AY772089--_MT_T	7.17865162136818	0.27163
Methylophilus_rhizosphaerae-_-EU194887--_CBMB127_T	7.17865162136818	0.27312
Methylopila_capsulata-_-AF004844--_IM1_T	6.9459396716351	0.12989
Methylopila_carotae-_-MH061277--_Das4.1_T	6.9459396716351	0.14235
Methylopila_henanensis-_-HM447243--_LYBFD3-16A2_T	6.9459396716351	0.13056
Methylopila_jiangsuensis-_-FJ502233--_JZL-4_T	6.9459396716351	0.1428
Methylopila_musalis-_-JQ173144--_MUSA_T	6.9459396716351	0.13559
Methylopila_oligotropha-_-KC243676--_2395A_T	6.9459396716351	0.12986
Methylopila_turkensis-_-KF728382--_Side1_T	6.9459396716351	0.13211
Methyloprofundus_sedimenti-_-KF484906--_WF1_T	7.68943425330961	0.066401
Methyloradius_palustris-_-LC647199--_Zm11_source__________/type_materialtype_strain_of_Methyloradius_palustrisT	7.17865162136818	0.210411
Methylorosula_polaris-_-EU586035--_V-022_T	6.9459396716351	0.162681
Methylorubrum_aminovorans-_-AB175629--_JCM_8240_T	6.9459396716351	0.23911
Methylorubrum_extorquens-_-D32224--_JCM_2802_T	6.9459396716351	0.23982
Methylorubrum_podarium-_-AB302930--_DSM_15083_T	6.9459396716351	0.26226
Methylorubrum_populi-_-AY251818--_BJ001-_ATCC_BAA-705-_NCIMB_13946_T	6.9459396716351	0.2543
Methylorubrum_pseudosasae-_-EU912442--_BL44_T	6.9459396716351	0.24851
Methylorubrum_rhodesianum-_-AB175643--_NCIMB_12249_T	6.9459396716351	0.25359
Methylorubrum_rhodinum-_-AB175644--_DSM_2163_T	6.9459396716351	0.22237
Methylorubrum_salsuginis-_-EF015478--_MR_T	6.9459396716351	0.24128
Methylorubrum_suomiense-_-AB175645--_NCIMB_13778_T	6.9459396716351	0.23983
Methylorubrum_thiocyanatum-_-U58018--_ALL/SCN-P_T	6.9459396716351	0.25575
Methylorubrum_zatmanii-_-AB175647--_DSM_5688_T	6.9459396716351	0.24778
Methylosarcina_fibrata-_-AF177296--_AML-C10_LTP__T	7.68943425330961	0.07582
Methylosarcina_quisquiliarum-_-AF177297--_AML-D4_LTP__T	7.68943425330961	0.07513
Methylosinus_sporium-_-Y18946--_NCIMB_11126_T	6.9459396716351	0.13997
Methylosinus_trichosporium-_-CP023737--_OB3b_n_T	6.9459396716351	0.1443
Methylosoma_difficile-_-DQ119050--_LC_2_T	7.2366533603133	0.127031
Methylosphaera_hansonii-_-U67929--_AM6_T	7.2366533603133	0.129051
Methylotenera_mobilis-_-CP001672--_JLW8_T	7.17865162136818	0.24669
Methylotenera_oryzisoli-_-LC368136--_La3113_T	7.17865162136818	0.24944
Methylotenera_versatilis-_-CP002056--_301_T	7.17865162136818	0.27379
Methyloterricola_oryzae-_-JYNS01000000--_73a_T	7.08624702801603	0.187451
Methyloterrigena_soli-_-KP876580--_M48_T	6.98472086963176	0.23065
Methylothermus_subterraneus-_-AB536747--_HTM55_T	6.32254448739796	0.29534
Methylothermus_thermalis-_-AY829009--_MYHT_T	6.32254448739796	0.29615
Methylotuvimicrobium_alcaliphilum-_-EF495157--_20Z_T	7.68943425330961	0.0373
Methylotuvimicrobium_kenyense-_-AJ132384--_AMO1_T	7.68943425330961	0.03987
Methyloversatilis_discipulorum-_-AZUP01000001--_FAM1_T	7.02903736291888	0.22576
Methyloversatilis_thermotolerans-_-KC782839--_3t_T	7.02903736291888	0.23526
Methyloversatilis_universalis-_-AFHG01000027--_FAM5_T	7.02903736291888	0.22014
Methylovirgula_ligni-_-FM252034--_DSM_19998_=_BW863_T	6.9459396716351	0.146931
Methylovorus_glucosotrophus-_-FR733702--_DSM6874_T	7.17865162136818	0.24212
Methylovorus_mays-_-AY486132--_C_T	7.17865162136818	0.24634
Methylovorus_menthalis-_-HQ380796--_MM_T	7.17865162136818	0.24424
Methylovulum_miyakonense-_-AB501287--_HT12_T	7.2366533603133	0.10439
Methylovulum_psychrotolerans-_-KT381578--_Sph1_T	7.2366533603133	0.07403
Microaerobacter_geothermalis-_-FN552009--_Nad_S1_T	6.98024146432728	0.179561
Microbacter_margulisiae-_-LM643867--_DSM_27471_T	7.24585311140652	0.229431
Microbacterium_aerolatum-_-AJ309929--_V-73_T	7.31241622615105	0.1829
Microbacterium_agarici-_-FJ807673--_CC-SBCK-209_T	7.31241622615105	0.22926
Microbacterium_album-_-MF399039--_SYSU_D8007_T	7.31241622615105	0.24547
Microbacterium_algeriense-_-MK480726--_G1_T	7.31241622615105	0.16126
Microbacterium_allomyrinae-_-MW680842--_BWT-G7T	7.31241622615105	0.16766
Microbacterium_amylolyticum-_-HQ605925--_N5_T	7.31241622615105	0.25503
Microbacterium_aoyamense-_-AB234028--_KV-492_T	7.31241622615105	0.17263
Microbacterium_aquimaris-_-AM778449--_JS54-2_T	7.31241622615105	0.19747
Microbacterium_arabinogalactanolyticum-_-Y17228--_DSM_8611_T	7.31241622615105	0.14924
Microbacterium_arborescens-_-X77443--_DSM_20754_T	7.31241622615105	0.18965
Microbacterium_arthrosphaerae-_-FN870023--_CC-VM-Y_T	7.31241622615105	0.1765
Microbacterium_atlanticum-_-MW407054--_WY121T	7.31241622615105	0.17967
Microbacterium_aurantiacum-_-AB004726--_IFO_15234_T	7.31241622615105	0.16695
Microbacterium_aureliae-_-KF793922--_JF-6_T	7.31241622615105	0.17755
Microbacterium_aurum-_-Y17229--_DSM_8600_T	7.31241622615105	0.17686
Microbacterium_awajiense-_-AB286027--_YM13-414_T	7.31241622615105	0.18528
Microbacterium_azadirachtae-_-EU912487--_AI-S262_T	7.31241622615105	0.14617
Microbacterium_barkeri-_-X77446--_DSM_20145_T	7.31241622615105	0.24432
Microbacterium_binotii-_-EF567306--_CIP_101303_T	7.31241622615105	0.18043
Microbacterium_bovistercoris-_-MK110479--_NEAU-LLE_T	7.31241622615105	0.1712
Microbacterium_caowuchunii-_-MG234279--_ST-M6_T	7.31241622615105	0.15422
Microbacterium_chengjingii-_-MN559933--_HY60_T	7.31241622615105	0.24545
Microbacterium_chocolatum-_-AM181503--_DSM_12507_T	7.31241622615105	0.16413
Microbacterium_cremeum-_-MW407053--_NY27T	7.31241622615105	0.18107
Microbacterium_deminutum-_-AB234026--_KV-483_T	7.31241622615105	0.18743
Microbacterium_deserti-_-MF399040--_SYSU_D8014_T	7.31241622615105	0.24971
Microbacterium_dextranolyticum-_-Y17230--_DSM_8607_T	7.31241622615105	0.16695
Microbacterium_diaminobutyricum-_-KU843548--_RZ63_T	7.31241622615105	0.17283
Microbacterium_enclense-_-JF421612--_NIO-1002_T	7.31241622615105	0.18688
Microbacterium_endophyticum-_-KJ920267--_PA17_T	7.31241622615105	0.19956
Microbacterium_esteraromaticum-_-Y17231--_DSM_8609_T	7.31241622615105	0.14638
Microbacterium_excoecariae-_-MT138564--_CBS5P-1_T	7.31241622615105	0.25909
Microbacterium_faecale-_-KT756666--_YIM_101168_T	7.31241622615105	0.27328
Microbacterium_fandaimingii-_-MN559941--_HY82_T	7.31241622615105	0.22077
Microbacterium_flavescens-_-Y17232--_DSM_20643_T	7.31241622615105	0.16694
Microbacterium_flavum-_-AB286029--_YM18-098_T	7.31241622615105	0.18671
Microbacterium_fluvii-_-AB286028--_YSL3-15_T	7.31241622615105	0.19265
Microbacterium_foliorum-_-AJ249780--_DSM_12966_T	7.31241622615105	0.17885
Microbacterium_gilvum-_-KC959569--_YIM_100951_T	7.31241622615105	0.21315
Microbacterium_ginsengisoli-_-AB271048--_Gsoil_259_T	7.31241622615105	0.21593
Microbacterium_ginsengiterrae-_-EU873314--_DCY37_T	7.31241622615105	0.15226
Microbacterium_gubbeenense-_-AF263563--_LMG_S-19263-_NCIMB_30129_T	7.31241622615105	0.2673
Microbacterium_halimionae-_-KJ920278--_PA36-_DSM_27576-_CECT_8593_T	7.31241622615105	0.19886
Microbacterium_halophilum-_-AB004714--_IFO_16062_T	7.31241622615105	0.19463
Microbacterium_halophytorum-_-MF084211--_YJYP303_T	7.31241622615105	0.20887
Microbacterium_halotolerans-_-AY376165--_YIM_70130_T	7.31241622615105	0.211
Microbacterium_hatanonis-_-AB274908--_JCM_14558_T	7.31241622615105	0.17121
Microbacterium_hibisci-_-KX456190--_THG-T2.14_T	7.31241622615105	0.17267
Microbacterium_hominis-_-AM181504--_DSM_12509_T	7.31241622615105	0.17047
Microbacterium_humi-_-FJ865215--_CC-012309_T	7.31241622615105	0.24345
Microbacterium_hydrocarbonoxydans-_-AJ698726--_DSM_16089_T	7.31241622615105	0.18025
Microbacterium_hydrothermale-_-HM222660--_0704C9-2_T	7.31241622615105	0.16917
Microbacterium_ihumii-_-MZ089993--_MarseilleQ2854_T	7.31241622615105	0.2037
Microbacterium_immunditiarum-_-DQ119293--_SK_18_T	7.31241622615105	0.18158
Microbacterium_imperiale-_-X77442--_DSM_20530_T	7.31241622615105	0.19035
Microbacterium_indicum-_-AM158907--_BBH6_T	7.31241622615105	0.23866
Microbacterium_insulae-_-EU239498--_DS-66_T	7.31241622615105	0.15911
Microbacterium_invictum-_-AM949677--_DC-200_T	7.31241622615105	0.18463
Microbacterium_jejuense-_-JX997974--_THG-C31_T	7.31241622615105	0.17989
Microbacterium_karelineae-_-MN626535--_TRM80801_T	7.31241622615105	0.24145
Microbacterium_keratanolyticum-_-AB004717--_IFO_13309_T	7.31241622615105	0.18241
Microbacterium_ketosireducens-_-AB004724--_IFO_14548_T	7.31241622615105	0.16851
Microbacterium_kitamiense-_-AB013907--_kitami_C2_T	7.31241622615105	0.16695
Microbacterium_koreense-_-AY962574--_JS53-2_T	7.31241622615105	0.20157
Microbacterium_kribbense-_-EF466125--_MSL_04_T	7.31241622615105	0.20019
Microbacterium_kunmingense-_-MW723386--_JXJ_CY_27-2_/type_materialtype_strain_of_Microbacterium_kunmingenseT	7.31241622615105	0.18253
Microbacterium_kyungheense-_-JX997973--_THG-C26_T	7.31241622615105	0.16999
Microbacterium_lacticum-_-X77441--_DSM_20427_T	7.31241622615105	0.17967
Microbacterium_lacus-_-AB286030--_A5E-52_T	7.31241622615105	0.17474
Microbacterium_lacusdiani-_-KP986565--_JXJ_CY01_T	7.31241622615105	0.24689
Microbacterium_laevaniformans-_-Y17234--_DSM_20140_T	7.31241622615105	0.20483
Microbacterium_lemovicicum-_-JN243353--_ViU22_T	7.31241622615105	0.17924
Microbacterium_lindanitolerans-_-EU873539--_MNA2_T	7.31241622615105	0.22857
Microbacterium_liquefaciens-_-X77444--_DSM_20638_T	7.31241622615105	0.16336
Microbacterium_lushaniae-_-MG234281--_L-031_T	7.31241622615105	0.20947
Microbacterium_luteolum-_-Y17235--_DSM_20143_T	7.31241622615105	0.15913
Microbacterium_luteum-_-MW407052--_A18JL200T	7.31241622615105	0.2045
Microbacterium_luticocti-_-AM747814--_SC-087B_T	7.31241622615105	0.2109
Microbacterium_mangrovi-_-KF028598--_MUSC_115_T	7.31241622615105	0.16913
Microbacterium_marinilacus-_-AB286020--_YM11-607_T	7.31241622615105	0.23841
Microbacterium_marinum-_-HQ622524--_H101_T	7.31241622615105	0.1712
Microbacterium_maritypicum-_-AJ853910--_DSM_12512_T	7.31241622615105	0.16343
Microbacterium_mitrae-_-GQ351351--_M4-8_T	7.31241622615105	0.18397
Microbacterium_murale-_-HE585693--_01-Gi-001_T	7.31241622615105	0.20686
Microbacterium_nanhaiense-_-KC505174--_OAct400_T	7.31241622615105	0.26622
Microbacterium_natoriense-_-AY566291--_TNJL143-2_T	7.31241622615105	0.14293
Microbacterium_neimengense-_-JN408293--_7087_T	7.31241622615105	0.18394
Microbacterium_neungamense-_-MW139252--_EF45044_/type_materialtype_strain_of_Microbacterium_neungamenseT	7.31241622615105	0.16409
Microbacterium_oleivorans-_-AJ698725--_DSM_16091_T	7.31241622615105	0.15635
Microbacterium_oryzae-_-GU564360--_MB10_T	7.31241622615105	0.24225
Microbacterium_oxydans-_-Y17227--_DSM_20578_T	7.31241622615105	0.16055
Microbacterium_paludicola-_-AJ853909--_US15_T	7.31241622615105	0.23285
Microbacterium_panaciterrae-_-HQ844973--_DCY56_T	7.31241622615105	0.18257
Microbacterium_paraoxydans-_-AJ491806--_CF36_T	7.31241622615105	0.15067
Microbacterium_paulum-_-MW723502--_2CT	7.31241622615105	0.1846
Microbacterium_petrolearium-_-KF697702--_LAM0410_T	7.31241622615105	0.20197
Microbacterium_phyllosphaerae-_-AJ277840--_DSM_13468_T	7.31241622615105	0.17956
Microbacterium_populi-_-KJ569787--_10-107-8_T	7.31241622615105	0.21324
Microbacterium_profundi-_-EF623999--_Shh49_T	7.31241622615105	0.20648
Microbacterium_protaetiae-_-MK490985--_DFW100M-13_T	7.31241622615105	0.206
Microbacterium_proteolyticum-_-KM359785--_RZ36_T	7.31241622615105	0.17827
Microbacterium_pseudoresistens-_-FJ865214--_CC-005209_T	7.31241622615105	0.17895
Microbacterium_pumilum-_-AB234027--_KV-488_T	7.31241622615105	0.18533
Microbacterium_pygmaeum-_-AB248875--_KV-490_T	7.31241622615105	0.17347
Microbacterium_radiodurans-_-GQ329713--_GIMN_1.002_T	7.31241622615105	0.20601
Microbacterium_resistens-_-Y14699--_DMMZ_1710_T	7.31241622615105	0.15845
Microbacterium_rhizomatis-_-KP161851--_DCY100_T	7.31241622615105	0.23166
Microbacterium_rhizosphaerae-_-KP722591--_CHO1_T	7.31241622615105	0.20152
Microbacterium_saccharophilum-_-AB736273--_K-1_T	7.31241622615105	0.18179
Microbacterium_saperdae-_-AB004719--_IFO_15038_T	7.31241622615105	0.16204
Microbacterium_schleiferi-_-Y17237--_DSM_20489_T	7.31241622615105	0.19311
Microbacterium_sediminicola-_-AB286021--_YM10-847_T	7.31241622615105	0.20379
Microbacterium_sediminis-_-HQ219727--_YLB-01_T	7.31241622615105	0.19887
Microbacterium_shaanxiense-_-KJ735510--_CCNWSP60_T	7.31241622615105	0.2073
Microbacterium_soli-_-EF593038--_DCY17_T	7.31241622615105	0.18386
Microbacterium_sorbitolivorans-_-KX250270--_SZDIS-1-1_T	7.31241622615105	0.26271
Microbacterium_stercoris-_-MW785829--_NEAU-LLBT	7.31241622615105	0.22286
Microbacterium_suaedae-_-MF084212--_YZYP306_T	7.31241622615105	0.24846
Microbacterium_suwonense-_-GQ246683--_M1T8B9_T	7.31241622615105	0.17063
Microbacterium_telephonicum-_-KT735048--_S2T63_T	7.31241622615105	0.17401
Microbacterium_tenebrionis-_-MW680833--_YMB-B2T	7.31241622615105	0.20582
Microbacterium_terrae-_-AB004720--_IFO_15300_T	7.31241622615105	0.18356
Microbacterium_terregens-_-AB004721--_IFO_12961_T	7.31241622615105	0.16982
Microbacterium_terricola-_-AB234025--_KV-448_T	7.31241622615105	0.16838
Microbacterium_testaceum-_-X77445--_DSM_20166_T	7.31241622615105	0.15355
Microbacterium_thalassium-_-AM181507--_DSM_12511_T	7.31241622615105	0.16623
Microbacterium_trichothecenolyticum-_-Y17240--_DSM_8608_T	7.31241622615105	0.17052
Microbacterium_tumbae-_-LC148840--_T7528-3-6b_T	7.31241622615105	0.17197
Microbacterium_ulmi-_-AY062021--_XIL02_T	7.31241622615105	0.18965
Microbacterium_ureisolvens-_-KY039334--_CFH_S00084_T	7.31241622615105	0.17967
Microbacterium_wangchenii-_-MH790143--_dek512_T	7.31241622615105	0.17117
Microbacterium_xylanilyticum-_-AJ853908--_S3-E_T	7.31241622615105	0.17675
Microbacterium_yannicii-_-FN547412--_G72_T	7.31241622615105	0.17262
Microbacterium_zeae-_-KT003983--_1204_T	7.31241622615105	0.18615
Microbaculum_marinum-_-KU195387--_HSF11_T	6.98487721572604	0.165341
Microbispora_bryophytorum-_-KF886293--_NEAU-TX2-2_T	7.54116226130053	0.16118
Microbispora_camponoti-_-KR261651--_2C-HV3_T	7.54116226130053	0.16258
Microbispora_catharanthi-_-LC082231--_CR1-09_T	7.54116226130053	0.17105
Microbispora_clausenae-_-KX394342--_CLES2_T	7.54116226130053	0.15903
Microbispora_corallina-_-AB018046--_DF-32_T	7.54116226130053	0.18947
Microbispora_fusca-_-MK825340--_NEAU-HEGS1-5_T	7.54116226130053	0.16752
Microbispora_hainanensis-_-FJ261972--_211020_T	7.54116226130053	0.18309
Microbispora_oryzae-_-MW559531--_RL4-1S_T	7.54116226130053	0.14717
Microbispora_rosea_subsp._aerata-_-U48984--_ATCC_15448_T	7.54116226130053	0.17607
Microbispora_rosea_subsp._rosea-_-D86936--_IFO_14044_T	7.54116226130053	0.18311
Microbispora_siamensis-_-FJ199993--_DMKUA_245_T	7.54116226130053	0.18309
Microbispora_sitophila-_-MW001208--_NEAU-D428_T	7.54116226130053	0.15621
Microbispora_soli-_-LC333392--_RTBAU4-9_T	7.54116226130053	0.19437
Microbispora_triticiradicis-_-MF969266--_NEAU-HRDPA2-9_T	7.54116226130053	0.17316
Microbulbifer_aestuariivivens-_-KX982847--_GHTF-23_T	7.56566963154367	0.05601
Microbulbifer_aggregans-_-KU736842--_CCB-MM1_T	7.56566963154367	0.05613
Microbulbifer_celer-_-EF486352--_ISL-39_T	7.56566963154367	0.06929
Microbulbifer_chitinilyticus-_-AB500894--_ABABA_212_T	7.56566963154367	0.08922
Microbulbifer_donghaiensis-_-EU365694--_CN85_T	7.56566963154367	0.04788
Microbulbifer_echini-_-KJ789957--_AM134_T	7.56566963154367	0.01889
Microbulbifer_elongatus-_-AF500006--_DSM_6810_T	7.56566963154367	0.03428
Microbulbifer_epialgicus-_-AB266054--_F-104_T	7.56566963154367	0.01048
Microbulbifer_flavimaris-_-KU996358--_WRN-8_T	7.56566963154367	0.04764
Microbulbifer_guangxiensis-_-OM349540--_L3T	7.56566963154367	0.04338
Microbulbifer_gwangyangensis-_-JF751045--_GY2_T	7.56566963154367	0.07162
Microbulbifer_halophilus-_-EF674853--_YIM_91118_T	7.56566963154367	0.08786
Microbulbifer_harenosus-_-MG994974--_HB161719_T	7.56566963154367	0.07298
Microbulbifer_hydrolyticus-_-AJ608704--_DSM_11525_T	7.56566963154367	0.05675
Microbulbifer_mangrovi-_-HQ424446--_DD-13_T	7.56566963154367	0.05675
Microbulbifer_marinus-_-GQ262812--_Y215_T	7.56566963154367	0.05827
Microbulbifer_maritimus-_-AY377986--_TF-17_T	7.56566963154367	0.0477
Microbulbifer_okhotskensis-_-OL677189--_KMM_9862T	7.56566963154367	0.03708
Microbulbifer_okinawensis-_-AB500893--_ABABA_23_T	7.56566963154367	0.07091
Microbulbifer_pacificus-_-DQ993341--_SPO729_T	7.56566963154367	0.0667
Microbulbifer_rhizosphaerae-_-LN624392--_DSM_28920_T	7.56566963154367	0.05476
Microbulbifer_salipaludis-_-AF479688--_SM-1_T	7.56566963154367	0.03991
Microbulbifer_sediminum-_-OM349539--_TT37T	7.56566963154367	0.06945
Microbulbifer_taiwanensis-_-FR822983--_CC-LN1-12_T	7.56566963154367	0.05897
Microbulbifer_thermotolerans-_-AB124836--_JAMB_A94_T	7.56566963154367	0.07232
Microbulbifer_yueqingensis-_-GQ262813--_Y226_T	7.56566963154367	0.05606
Microbulbifer_zhoushanensis-_-OM349535--_TT30T	7.56566963154367	0.07434
Microcella_alkalica-_-DQ256087--_KSL-113_T	7.59557756446573	0.17867
Microcella_alkaliphila-_-AJ717385--_AC4r_T	7.59557756446573	0.19845
Microcella_flavibacter-_-KT751087--_WY83_T	7.59557756446573	0.18785
Microcella_frigidaquae-_-EF373534--_CW1_T	7.59557756446573	0.19719
Microcella_indica-_-MN463006--_CTD02-10-2_T	7.59557756446573	0.20559
Microcella_putealis-_-AJ717388--_CV2_T	7.59557756446573	0.18645
Micrococcoides_hystricis-_-KP144782--_TSL3_T	7.98440107374799	0.164241
Micrococcus_aloeverae-_-KF524364--_AE-6_T	7.98440107374799	0.12354
Micrococcus_antarcticus-_-AJ005932--_T2_T	7.98440107374799	0.13346
Micrococcus_cohnii-_-FR832424--_WS4601_T	7.98440107374799	0.1438
Micrococcus_endophyticus-_-EU005372--_YIM_56238_T	7.98440107374799	0.12072
Micrococcus_flavus-_-DQ491453--_LW4_T	7.98440107374799	0.13501
Micrococcus_luteus-_-AJ536198--_DSM_20030_T	7.98440107374799	0.12283
Micrococcus_lylae-_-X80750--_DSM_20315_T	7.98440107374799	0.11999
Micrococcus_porci-_-MZ519704--_KD337-16_/type_materialtype_strain_of_Micrococcus_porciT	7.98440107374799	0.12427
Micrococcus_terreus-_-FJ423763--_V3M1_T	7.98440107374799	0.1009
Micrococcus_yunnanensis-_-FJ214355--_YIM_65004_T	7.98440107374799	0.12001
Microlunatus_aerolatus-_-KR869781--_7515T-26_T	7.21669424841957	0.12822
Microlunatus_antarcticus-_-Z78206--_DSM_11053T_T	7.21669424841957	0.14037
Microlunatus_aurantiacus-_-EF601828--_YIM_45721_T	7.21669424841957	0.15325
Microlunatus_capsulatus-_-AF084529--_Ben_108-_J47-_ACM_5120_T	7.21669424841957	0.13118
Microlunatus_elymi-_-KX941834--_KUDC0627_T	7.21669424841957	0.1365
Microlunatus_endophyticus-_-KU168417--_4Q3S-3_T	7.21669424841957	0.12962
Microlunatus_flavus-_-HQ839787--_W6_T	7.21669424841957	0.12984
Microlunatus_ginsengisoli-_-AB245389--_Gsoil_633_T	7.21669424841957	0.12759
Microlunatus_lacustris-_-AJ132943--_EL-17a_T	7.21669424841957	0.1248
Microlunatus_lucidus-_-AB445454--_FA2_T	7.21669424841957	0.1213
Microlunatus_nigridraconis-_-KT694343--_CPCC_203993_T	7.21669424841957	0.15401
Microlunatus_okinawensis-_-AB445455--_FB1_T	7.21669424841957	0.14255
Microlunatus_panaciterrae-_-AB271051--_Gsoil_954_T	7.21669424841957	0.1119
Microlunatus_parietis-_-FN556016--_12-Be-011_T	7.21669424841957	0.13861
Microlunatus_phosphovorus-_-AP012204--_NM-1_T	7.21669424841957	0.15394
Microlunatus_sagamiharensis-_-AB445456--_FB2_T	7.21669424841957	0.14108
Microlunatus_soli-_-FJ807672--_CC-012602_T	7.21669424841957	0.13469
Microlunatus_speluncae-_-MF480393--_SYSU_K12189_T	7.21669424841957	0.14475
Microlunatus_spumicola-_-AF062535--_Ben_107-_ACM_5121_T	7.21669424841957	0.13614
Micromonospora_acroterricola-_-MG725918--_5R2A7_T	7.57722209984964	0.08508
Micromonospora_alfalfae-_-MN658725--_MED01T	7.57722209984964	0.10434
Micromonospora_andamanensis-_-JX524154--_SP03-05_T	7.57722209984964	0.07389
Micromonospora_antibiotica-_-MW063658--_MMS20-R2-23T	7.57722209984964	0.08802
Micromonospora_arida-_-MG725912--_LB32_T	7.57722209984964	0.10149
Micromonospora_aurantiaca-_-X92604--_DSM_43813_LTP__T	7.57722209984964	0.09225
Micromonospora_auratinigra-_-AB159779--_TT1-11_T	7.57722209984964	0.06879
Micromonospora_avicenniae-_-JQ867183--_2685R06_T	7.57722209984964	0.05743
Micromonospora_azadirachtae-_-LC224297--_AZ1-19_T	7.57722209984964	0.06669
Micromonospora_cabrerizensis-_-MN658724--_LAH09T	7.57722209984964	0.11778
Micromonospora_caldifontis-_-AB560969--_HSS6-8_T	7.57722209984964	0.05846
Micromonospora_carbonacea-_-X92599--_DSM_43168_T	7.57722209984964	0.08303
Micromonospora_chaiyaphumensis-_-AB196710--_MC5-1_T	7.57722209984964	0.06382
Micromonospora_chalcea-_-X92594--_DSM_43026_LTP__T	7.57722209984964	0.09579
Micromonospora_chersina-_-EF552206--_M956-1_T	7.57722209984964	0.07161
Micromonospora_chokoriensis-_-AB241454--_2-19-6-_T	7.57722209984964	0.09513
Micromonospora_citrea-_-X92617--_DSM_43903_T	7.57722209984964	0.06382
Micromonospora_coerulea-_-X92598--_DSM_43143_LTP__T	7.57722209984964	0.08011
Micromonospora_coriariae-_-LT607412--_DSM_44875_n_T	7.57722209984964	0.08222
Micromonospora_costi-_-AB981048--_CS1-12_T	7.57722209984964	0.0773
Micromonospora_coxensis-_-AB241455--_2-30-b-28-_T	7.57722209984964	0.08303
Micromonospora_craniellae-_-MG200153--_LHW63014_T	7.57722209984964	0.06236
Micromonospora_craterilacus-_-KR780759--_NA12_T	7.57722209984964	0.05317
Micromonospora_cremea-_-FN658654--_CR30_T	7.57722209984964	0.08294
Micromonospora_deserti-_-MG770841--_13K206_T	7.57722209984964	0.0304
Micromonospora_eburnea-_-AB107231--_LK2-10_T	7.57722209984964	0.07449
Micromonospora_echinaurantiaca-_-X92618--_DSM_43904_T	7.57722209984964	0.07659
Micromonospora_echinofusca-_-X92625--_DSM_43913_T	7.57722209984964	0.06311
