sequence	trait1	metadata_NSTI
Nonomuraea_rhizophila-_-HM755723--_YIM_67092_T	29.8755618862075	0.08909
Nonomuraea_rhodomycinica-_-LC082232--_NR4-ASC07_T	29.8755618862075	0.08903
Nonomuraea_rosea-_-FN356742--_GW_12687_T	29.8755618862075	0.08858
Nonomuraea_roseola-_-AJ278221--_DSM_43767T_T	29.8755618862075	0.07992
Nonomuraea_roseoviolacea_subsp._carminata-_-AB039961--_IFO_15903T_T	29.8755618862075	0.10119
Nonomuraea_roseoviolacea_subsp._roseoviolacea-_-AB039959--_IFO_14098T_T	29.8755618862075	0.10747
Nonomuraea_rubra-_-AF277200--_DSM43768_T	29.8755618862075	0.08004
Nonomuraea_salmonea-_-X97892--_DSM_43678T_T	29.8755618862075	0.08418
Nonomuraea_solani-_-JQ073731--_NEAU-Z6_T	29.8755618862075	0.08133
Nonomuraea_soli-_-JF742631--_YIM_120770_T	29.8755618862075	0.107
Nonomuraea_spiralis-_-U48983--_IFO_14097_T	29.8755618862075	0.08488
Nonomuraea_stahlianthi-_-LC032126--_SC1-1_T	29.8755618862075	0.07284
Nonomuraea_suaedae-_-MG757745--_10-20SHSu_T	29.8755618862075	0.10559
Nonomuraea_syzygii-_-KF667499--_GKU_164_T	29.8755618862075	0.08426
Nonomuraea_terrae-_-MG211700--_CH32_T	29.8755618862075	0.09099
Nonomuraea_thailandensis-_-AB720113--_KC-061_T	29.8755618862075	0.08982
Nonomuraea_thermotolerans-_-KJ027601--_3-33-9B_T	29.8755618862075	0.14836
Nonomuraea_turkmeniaca-_-AF277201--_DSM43926_T	29.8755618862075	0.07925
Nonomuraea_typhae-_-MN311023--_p1410_T	29.8755618862075	0.0977
Nonomuraea_wenchangensis-_-FJ261959--_210417_T	29.8755618862075	0.03297
Nonomuraea_zeae-_-KR106591--_NEAU-ND5_T	29.8755618862075	0.09764
Nosocomiicoccus_ampullae-_-EU240886--_TRF-1_T	33.2781204235942	0.1133
Nosocomiicoccus_massiliensis-_-JX424771--_NP2_T	33.2781204235942	0.11051
Nostoc_neudorfense-_-MK300544--_ARC8_T	48.1359951985404	0.211582
Notoacmeibacter_marinus-_-KX530080--_XMTR2A4_T	26.9641363289259	0.15053
Notoacmeibacter_ruber-_-MK053891--_M2BS9Y-3-1_T	26.9641363289259	0.14622
Novibacillus_thermophilus-_-CP019699--_SG-1_n_T	40.5346758932177	0.221181
Noviherbaspirillum_aerium-_-MN056040--_122213-3_T	31.8957637347598	0.05205
Noviherbaspirillum_agri-_-KX129821--_K-1-15_T	31.8957637347598	0.04136
Noviherbaspirillum_arenae-_-MT384338--_M1_T	31.8957637347598	0.0512
Noviherbaspirillum_aridicola-_-LC193938--_NCCP-691_T	31.8957637347598	0.04922
Noviherbaspirillum_aurantiacum-_-HQ830497--_SUEMI08_T	31.8957637347598	0.04281
Noviherbaspirillum_autotrophicum-_-JWJG01000028--_TSA66_T	31.8957637347598	0.03926
Noviherbaspirillum_canariense-_-HQ830496--_SUEMI03_T	31.8957637347598	0.04281
Noviherbaspirillum_denitrificans-_-AB542397--_TSA40_T	31.8957637347598	0.03925
Noviherbaspirillum_humi-_-KP763493--_U15_T	31.8957637347598	0.05928
Noviherbaspirillum_malthae-_-DQ490985--_CC-AFH3_T	31.8957637347598	0.05344
Noviherbaspirillum_pedocola-_-MT776695--_DKR-6T	31.8957637347598	0.05753
Noviherbaspirillum_psychrotolerans-_-JN390675--_PB1_T	31.8957637347598	0.08366
Noviherbaspirillum_soli-_-HQ830498--_SUEMI10_T	31.8957637347598	0.04071
Noviherbaspirillum_suwonense-_-JX275858--_5410S-62_T	31.8957637347598	0.06916
Novimethylophilus_kurashikiensis-_-LC199478--_La2-4_T	25.5414175200015	0.124982
Novipirellula_artificiosorum-_-MK554551--_Poly41_T	28.8125987330169	0.12975
Novipirellula_aureliae-_-MK554555--_Q31b_T	28.8125987330169	0.12207
Novipirellula_caenicola-_-AB983339--_YM26-125_T	28.8125987330169	0.11642
Novipirellula_galeiformis-_-MK554549--_Pla52o_T	28.8125987330169	0.11354
Novipirellula_rosea-_-JF748734--_LHWP3_T	28.8125987330169	0.1227
Novispirillum_itersonii_subsp._itersonii-_-EF612765--_LMG_4337_T	26.7559441749976	0.10619
Novispirillum_itersonii_subsp._nipponicum-_-EF612766--_LMG_7370_T	26.7559441749976	0.1033
Novisyntrophococcus_fermenticellae-_-MG753793--_JN500902_T	36.6953264064514	0.132391
Novosphingobium_aerophilum-_-MT875279--_4Y4_T	26.5518428526519	0.04167
Novosphingobium_album-_-ON077593--_B2580T	28.0855988821121	0.0391
Novosphingobium_aquaticum-_-JN399173--_FNE08-86_T	26.3303036539742	0.06086
Novosphingobium_aquimarinum-_-MN826708--_M24A2M_T	28.4751703820546	0.04534
Novosphingobium_aquiterrae-_-FJ772064--_E-II-3_T	26.1003170824381	0.0692
Novosphingobium_arabidopsis-_-KC479803--_CC-ALB-2_T	26.5518428526519	0.05815
Novosphingobium_arvoryzae-_-HF548596--_Jyi-02_T	28.4751703820546	0.03186
Novosphingobium_aureum-_-MW307329--_YJ-S2-02_T	28.0855988821121	0.02988
Novosphingobium_bradum-_-LN890294--_STM-24_T	26.3303036539742	0.03192
Novosphingobium_capsulatum-_-AB680290--_NBRC_12533_T	26.3303036539742	0.05606
Novosphingobium_chloroacetimidivorans-_-KF676669--_BUT-14_T	28.4751703820546	0.02458
Novosphingobium_clariflavum-_-KU530129--_CICC11035s_T	28.0855988821121	0.0312
Novosphingobium_colocasiae-_-HF548595--_Teta-03_T	28.4751703820546	0.03321
Novosphingobium_decolorationis-_-MN940439--_502str22_T	28.4751703820546	0.04717
Novosphingobium_endophyticum-_-KP721487--_EGI_60015_T	28.4751703820546	0.04129
Novosphingobium_flavum-_-KT750339--_UCM-28_T	26.3303036539742	0.03918
Novosphingobium_fluoreni-_-KF460450--_HLJ-RS18_T	28.4751703820546	0.04329
Novosphingobium_fontis-_-LN890293--_STM-14_T	28.0855988821121	0.04854
Novosphingobium_fuchskuhlense-_-JN399172--_FNE08-7_T	26.5518428526519	0.07261
Novosphingobium_gossypii-_-KP657488--_JM-1396_T	28.4751703820546	0.02546
Novosphingobium_guangzhouense-_-KX215153--_SA925_T	28.4751703820546	0.02316
Novosphingobium_hassiacum-_-AJ416411--_W-51_LTP__T	26.1003170824381	0.03258
Novosphingobium_huizhouense-_-MZ707566--_c7_T	26.1003170824381	0.03553
Novosphingobium_humi-_-KY658458--_R1-4_T	28.4751703820546	0.05298
Novosphingobium_indicum-_-EF549586--_H25_T	28.0076757034435	0.06898
Novosphingobium_ipomoeae-_-LN811085--_Tese-5_T	28.4751703820546	0.05152
Novosphingobium_jiangmenense-_-MW275979--_1Y9A_T	26.1003170824381	0.05171
Novosphingobium_kaempferiae-_-LC662743--_Sx8-5T	28.4751703820546	0.01611
Novosphingobium_kunmingense-_-JQ246446--_18-11HK_T	26.1003170824381	0.06544
Novosphingobium_lentum-_-AJ303009--_MT1_T	26.1003170824381	0.0399
Novosphingobium_lindaniclasticum-_-ATHL01000125--_LE124_T	28.4751703820546	0.01954
Novosphingobium_lotistagni-_-KT885190--_THG-DN6.20_T	28.4751703820546	0.0479
Novosphingobium_lubricantis-_-MG571633--_KSS165-70_T	26.1003170824381	0.02762
Novosphingobium_malaysiense-_-KC907395--_MUSC_273_T	28.0076757034435	0.07327
Novosphingobium_mangrovi-_-ON077585--_B2637T	28.4751703820546	0.06258
Novosphingobium_marinum-_-KJ708552--_LA53_T	28.4751703820546	0.04778
Novosphingobium_mathurense-_-EF424403--_SM117_T	28.4751703820546	0.0365
Novosphingobium_meiothermophilum-_-MH478120--_SYSU_G000007T_T	26.1003170824381	0.05487
Novosphingobium_naphthae-_-KT884900--_D39_T	28.0855988821121	0.0442
Novosphingobium_naphthalenivorans-_-AB177883--_TUT562_T	28.0855988821121	0.03331
Novosphingobium_olei-_-MN661194--_TW-4_T	26.1003170824381	0.02831
Novosphingobium_organovorum-_-ON077586--_B1949T	28.0855988821121	0.0464
Novosphingobium_oryzae-_-KJ940052--_ZYY112_T	28.4751703820546	0.05004
Novosphingobium_ovatum-_-LT627668--_FSY-8_T	26.3303036539742	0.05555
Novosphingobium_panipatense-_-EF424402--_SM16_T	28.4751703820546	0.03947
Novosphingobium_percolationis-_-MZ707565--_c1_T	26.5518428526519	0.05156
Novosphingobium_piscinae-_-LK056647--_SLH-16_T	26.3303036539742	0.04281
Novosphingobium_pokkalii-_-KT337427--_L3E4_T	26.3303036539742	0.04734
Novosphingobium_resinovorum-_-EF029110--_NCIMB_8767_T	28.4751703820546	0.02962
Novosphingobium_rhizosphaerae-_-KM365125--_JM-1_T	26.3303036539742	0.05981
Novosphingobium_rosa-_-D13945--_IAM_14222_T	28.4751703820546	0.04776
Novosphingobium_sediminicola-_-FJ177534--_HU1-AH51_T	28.4751703820546	0.0552
Novosphingobium_silvae-_-MN879401--_FGD1_T	28.4751703820546	0.01882
Novosphingobium_soli-_-FJ425737--_CC-TPE-1_T	28.0855988821121	0.03185
Novosphingobium_stygium-_-AB025013--_IFO_16085_T	26.5518428526519	0.06263
Novosphingobium_taihuense-_-AY500142--_T3-B9_T	26.5518428526519	0.04804
Novosphingobium_umbonatum-_-LT627669--_FSY-9_T	26.3303036539742	0.05442
Novosphingopyxis_iocasae-_-MT886698--_PB63_T	28.2937539934344	0.02806
Nubsella_zeaxanthinifaciens-_-AB681863--_NBRC_102579_T	25.5071834749646	0.139111
Nucisporomicrobium_flavum-_-MW250207--_NEAU-24_T	27.8565640922324	0.05175
Obesumbacterium_proteus-_-AJ233422--_DSM_2777_T	28.5588367565329	0.002781
Oblitimonas_alkaliphila-_-KP986583--_B4199_T	31.3839596923354	0.11052
Occallatibacter_riparius-_-HQ995659--_277_T	35.4870566011107	0.08736
Occallatibacter_savannae-_-HQ995661--_A2-1c_T	35.4870566011107	0.08878
Occidentia_massiliensis-_-GU937608--_Os18_T	27.6822242268694	0.133511
Occultella_aeris-_-MT862135--_F300_T	30.587977963562	0.11523
Occultella_glacieicola-_-MG182697--_T3246-1_T	30.587977963562	0.10125
Occultella_gossypii-_-MW442969--_N2-46_T	30.587977963562	0.11654
Occultella_kanbiaonis-_-CP046175--_HY164_T	30.587977963562	0.11438
Oceanibacterium_hippocampi-_-FN687912--_BFLP-8_T	27.6822242268694	0.181131
Oceanibaculum_nanhaiense-_-KX870046--_L54-1-50_T	23.6617854110031	0.01659
Oceanibaculum_pacificum-_-FJ463255--_LMC2up-L3_T	23.6617854110031	0.02819
Oceanibium_sediminis-_-MF664225--_O448_T	26.7918347810771	0.134651
Oceanicaulis_stylophorae-_-HM035090--_GISW-4_T	28.891602263934	0.01538
Oceanicella_actignis-_-JQ864435--_PRQ-67_T	26.7918347810771	0.130841
Oceanidesulfovibrio_gabonensis-_-U31080--_SEBR_2840_T	31.2172790144337	0.18766
Oceanidesulfovibrio_indonesiensis-_-Y09504--_Ind_1_LTP__T	31.2172790144337	0.18813
Oceanidesulfovibrio_marinus-_-DQ365924--_E-2_T	31.2172790144337	0.1916
Oceaniferula_marina-_-MN897724--_N1E253_T	34.4970684367358	0.249221
Oceaniglobus_ichthyenteri-_-MH102056--_YLY08_T	26.7672771721369	0.070521
Oceaniglobus_indicus-_-KY694373--_1-19b_T	26.7672771721369	0.105691
Oceaniglobus_trochenteri-_-MW555789--_G4_T	26.7672771721369	0.082271
Oceanihabitans_sediminis-_-KU517448--_S9-10_T	22.8030857757289	0.148651
Oceanimonas_baumannii-_-AF168367--_GB6_T	26.6594082879223	0.04037
Oceanimonas_doudoroffii-_-AB019390--_MBIC1298_-=ATCC27123-_T	26.6594082879223	0.03201
Oceanimonas_marisflavi-_-MG456888--_102-Na3_T	26.6594082879223	0.02644
Oceanipulchritudo_coccoides-_-MN689931--_CK1056_T	34.4970684367358	0.410032
Oceaniradius_stylonematis-_-MF629007--_StC1_T	25.90944701724	0.036461
Oceanirhabdus_sediminicola-_-JQ771468--_NH-JN4_T	44.3459115012505	0.154381
Oceaniserpentilla_haliotis-_-AM747817--_DSM_19503_T	22.7491029277173	0.052372
Oceanisphaera_arctica-_-FN377705--_V1-41_LTP__T	26.6594082879223	0.07747
Oceanisphaera_avium-_-MH174672--_AMac2203_T	26.6594082879223	0.08429
Oceanisphaera_donghaensis-_-DQ190441--_BL1_T	26.6594082879223	0.06692
Oceanisphaera_litoralis-_-AJ550470--_DSM_15406_T	26.6594082879223	0.06692
Oceanisphaera_marina-_-KX675452--_YM319_T	26.6594082879223	0.06269
Oceanisphaera_ostreae-_-HQ340607--_T-w6_T	26.6594082879223	0.06966
Oceanisphaera_profunda-_-CP021377--_SM1222_n_T	26.6594082879223	0.07181
Oceanisphaera_psychrotolerans-_-KF418814--_LAM-WHM-ZC_T	26.6594082879223	0.0897
Oceanisphaera_sediminis-_-HQ171441--_TW92_T	26.6594082879223	0.069
Oceanispirochaeta_crateris-_-KC261847--_K2_T	38.0105533831518	0.22569
Oceanispirochaeta_litoralis-_-FR733665--_DSM2029_T	38.0105533831518	0.22378
Oceanispirochaeta_sediminicola-_-LT821384--_SY2_T	38.0105533831518	0.24457
Oceanivirga_miroungae-_-MK828132--_ES3154-GLU_T	36.9490378355494	0.14967
Oceanivirga_salmonicida-_-LOQI01000092--_AVG2115_T	36.9490378355494	0.14237
Oceanobacillus_alkalisoli-_-OM949812--_APA_J-2-6-2-_T	30.2051479182682	0.12062
Oceanobacillus_arenosus-_-JX233495--_CAU_1183_T	30.2051479182682	0.08266
Oceanobacillus_bengalensis-_-KF958190--_Ma-21_T	30.2051479182682	0.06856
Oceanobacillus_caeni-_-AB275883--_S-11_T	30.2051479182682	0.08324
Oceanobacillus_chironomi-_-DQ298074--_T3944D-_LMG_23627-_DSM_18262_T	30.2051479182682	0.11916
Oceanobacillus_chungangensis-_-JX233492--_CAU_1051_T	30.2051479182682	0.07992
Oceanobacillus_damuensis-_-HQ620704--_PT-20_T	30.2051479182682	0.07031
Oceanobacillus_endoradicis-_-KU189324--_py1294_T	30.2051479182682	0.07641
Oceanobacillus_halophilus-_-HQ433454--_J8B_T	30.2051479182682	0.10023
Oceanobacillus_halotolerans-_-MN251020--_YIM_98839_T	30.2051479182682	0.07304
Oceanobacillus_indicireducens-_-AB623011--_A21_T	30.2051479182682	0.09928
Oceanobacillus_kapialis-_-AB366005--_SSK2-2_T	30.2051479182682	0.08996
Oceanobacillus_limi-_-HQ433455--_H9B_T	30.2051479182682	0.06754
Oceanobacillus_locisalsi-_-EU817570--_CHL-21_T	30.2051479182682	0.07751
Oceanobacillus_longus-_-HQ433443--_T9B_T	30.2051479182682	0.07813
Oceanobacillus_luteolus-_-KC311561--_WM-1_T	30.2051479182682	0.12598
Oceanobacillus_neutriphilus-_-EU709018--_A1g_T	30.2051479182682	0.05773
Oceanobacillus_oncorhynchi_subsp._incaldanensis-_-AJ640134--_20AG_T	30.2051479182682	0.04878
Oceanobacillus_oncorhynchi_subsp._oncorhynchi-_-AB188089--_R-2_T	30.2051479182682	0.06862
Oceanobacillus_pacificus-_-JX501255--_XH204_T	30.2051479182682	0.0787
Oceanobacillus_picturae-_-AJ315060--_LMG_19492_T	30.2051479182682	0.0599
Oceanobacillus_piezotolerans-_-MG913995--_ylb-02_T	30.2051479182682	0.07566
Oceanobacillus_polygoni-_-AB750685--_SA9_T	30.2051479182682	0.06677
Oceanobacillus_profundus-_-DQ386635--_CL-MP28_T	30.2051479182682	0.06652
Oceanobacillus_rekensis-_-HQ620695--_PT-11_T	30.2051479182682	0.08252
Oceanobacillus_salinisoli-_-MN726548--_YIM_B00359T	30.2051479182682	0.10001
Oceanobacillus_sojae-_-AB473561--_Y27_T	30.2051479182682	0.05294
Oceanobacillus_zhaokaii-_-MN044761--_160_T	30.2051479182682	0.08197
Oceanobacter_kriegii-_-AB680865--_NBRC_15467_T	23.2633877104287	0.08769
Oceanobacter_mangrovi-_-MT829535--_SM2-42T	23.2633877104287	0.09378
Oceanococcus_atlanticus-_-KC997601--_22II-S10r2_T	27.6424005877004	0.163521
Oceanospirillum_beijerinckii-_-AB680459--_NBRC_13612_T	22.0687782432612	0.14255
Oceanospirillum_linum-_-AB680860--_NBRC_15448_T	22.0687782432612	0.11814
Oceanospirillum_maris-_-AB680866--_NBRC_15468_T	22.0687782432612	0.14179
Oceanospirillum_multiglobuliferum-_-AB680461--_NBRC_13614_T	22.0687782432612	0.11881
Oceanospirillum_sanctuarii-_-KF728826--_AK56_T	22.0687782432612	0.12089
Oceanospirillum_vagum-_-AB681910--_NBRC_103030_T	22.9531269951982	0.06525
Oceanotoga_teriensis-_-EU588727--_OCT74_T	61.8338432528929	0.245681
Ochrobactrum_teleogrylli-_-MK063698--_LCB8_T	28.8548184053721	0.0465
Octadecabacter_algicola-_-OK377030--_D2-3T	20.9552779672965	0.05459
Octadecabacter_arcticus-_-U73725--_238_T	20.9552779672965	0.0228
Octadecabacter_ascidiaceicola-_-KP998176--_RA1-3_T	20.9552779672965	0.03987
Octadecabacter_dasysiphoniae-_-OK377039--_G9-8T	20.9552779672965	0.02423
Octadecabacter_ponticola-_-KX073749--_HDSW-34_T	20.9552779672965	0.03232
Octadecabacter_temperatus-_-KF836544--_SB1_T	20.9552779672965	0.03491
Odoribacter_denticanis-_-AY560020--_B106_T	33.1424873521739	0.18641
Odoribacter_laneus-_-AB547648--_JCM_16069_T	33.1424873521739	0.15315
Oecophyllibacter_saccharovorans-_-MG757796--_Ha5_T	29.0900291490005	0.079591
Oenococcus_alcoholitolerans-_-HQ009794--_UFRJ-M7.2.18_T	29.1572162048406	0.07374
Oerskovia_enterophila-_-X83807--_DSM_43852_T	28.7605199619215	0.01268
Oerskovia_jenensis-_-AJ314848--_DSM_46000_T	28.7605199619215	0.00142
Oerskovia_paurometabola-_-AJ314851--_DSM_14281_T	28.7605199619215	0.00142
Oharaeibacter_diazotrophicus-_-LC153750--_SM30_T	26.2466013934864	0.089311
Ohtaekwangia_koreensis-_-GU117702--_3B-2_T	25.8064029242165	0.2395
Ohtaekwangia_kribbensis-_-GU117703--_10AO_T	25.8064029242165	0.24161
Oikeobacillus_pervagus-_-HF952773--_8-4-E12_T	34.2903915663032	0.085561
Okibacterium_endophyticum-_-KM114213--_EGI_650022_T	27.624151744877	0.06492
Okibacterium_fritillariae-_-AB042094--_VKM_Ac-2059_T	27.624151744877	0.0664
Oleiagrimonas_citrea-_-KP691065--_MEBic09124_T	29.1770757757491	0.15904
Oleiagrimonas_soli-_-KM400682--_3.5XT_T	29.1770757757491	0.14275
Oleibacter_marinus-_-AB682295--_NBRC_105760_T	23.2633877104287	0.08407
Oleidesulfovibrio_alaskensis-_-Y11984--_Al1_=_NCIMB_13491_T	29.9160398622779	0.12764
Oleidesulfovibrio_vietnamensis-_-X93994--_G3_100_T	29.9160398622779	0.13182
Oleiharenicola_alkalitolerans-_-KJ721192--_NVT1_T	34.4970684367358	0.139621
Oleiharenicola_lentus-_-MH493678--_TWA-58_T	34.4970684367358	0.131641
Oleiliquidispirillum_nitrogeniifigens-_-MK373037--_64-1_T	27.4024182218917	0.103361
Oleisolibacter_albus-_-MH244128--_NAU-10_T	25.2589746759737	0.152321
Oleispira_lenta-_-EU980447--_DFH11_T	22.7491029277173	0.04056
Oligella_ureolytica-_-AREM01000088--_DSM_18253_T	33.914637284444	0.04391
Oligoflexus_tunisiensis-_-AB540021--_Shr3_T	32.359066977846	0.328171
Oligosphaera_ethanolica-_-AB558581--_8KG-4_T	36.1916714989292	0.468121
Oliverpabstia_intestinalis-_-MN537507--_DSM_106162_T	36.9079860852051	0.101121
Olivibacter_composti-_-KU358715--_CC-KYC063_T	20.2478074851121	0.14359
Olivibacter_domesticus-_-AM407725--_DC-186_T	20.2478074851121	0.16642
Olivibacter_ginsengisoli-_-AB267716--_Gsoil_060_T	20.2478074851121	0.13797
Olivibacter_ginsenosidimutans-_-JQ349042--_BS18_T	20.2478074851121	0.16077
Olivibacter_jilunii-_-HQ848949--_14-2A_T	20.2478074851121	0.17501
Olivibacter_oleidegradans-_-HM021726--_TBF2/20.2_T	20.2478074851121	0.17723
Olivibacter_sitiensis-_-DQ421387--_AW-6_T	20.2478074851121	0.18492
Olivibacter_soli-_-AB267715--_Gsoil_034_T	20.2478074851121	0.16361
Olivibacter_terrae-_-AB267714--_Jip13_T	20.2478074851121	0.14569
Olleya_algicola-_-KY341922--_3Alg_18_T	22.8030857757289	0.01077
Olleya_aquimaris-_-FJ886713--_L-4_T	22.8030857757289	0.0533
Olleya_namhaensis-_-JQ327134--_WT-MY15_T	22.8030857757289	0.04197
Olleya_sediminilitoris-_-MN872416--_YSTF-M6_T	22.8030857757289	0.05118
Olsenella_faecalis-_-MH517444--_KGMB04489_T	37.205046443978	0.104291
Olsenella_intestinalis-_-OM533390--_BGYT1_/type_materialtype_strain_of_Olsenella_intestinalisT	37.205046443978	0.03642
Olsenella_massiliensis-_-LN827536--_SIT9_T	37.205046443978	0.07413
Olsenella_phocaeensis-_-LT576409--_Marseille-P2936_T	37.205046443978	0.02338
Olsenella_porci-_-MN537480--_DSM_105246_T	37.205046443978	0.07396
Olsenella_uli-_-CP002106--_DSM_7084_T	37.205046443978	0.06466
Olsenella_umbonata-_-FN178463--_lac31_T	37.205046443978	0.037781
Olsenella_urininfantis-_-LT598594--_Marseille-P3197_T	37.205046443978	0.05124
Onobrychidicola_muellerharveyae-_-MW915807--_TH2T	27.8667815773633	0.096501
Opacimonas_viscosa-_-ON892047--_LMIT007T	19.0633928608341	0.090041
Orbus_hercynius-_-FJ612598--_CN3_T	32.1603457305627	0.21885
Orbus_sasakiae-_-JN561614--_C7_T	32.1603457305627	0.22076
Orenia_chitinitropha-_-KF680167--_HCh-An1_T	36.7472012233826	0.07347
Orenia_salinaria-_-Y18485--_SG3902_T	36.7472012233826	0.1102
Orenia_sivashensis-_-AF152595--_Z-7191_-T-_T	36.7472012233826	0.1135
Oricola_cellulosilytica-_-KF582604--_CC-AMH-0_T	25.90944701724	0.05892
Oricola_indica-_-MW922723--_JL-62_T	25.90944701724	0.04955
Oricola_thermophila-_-MK990012--_MEBiC13590_T	25.90944701724	0.04182
Orientia_tsutsugamushi-_-D38623--_Karp_T	27.6822242268694	0.135621
Ornatilinea_apprima-_-JQ292916--_P3M-1_T	49.5205672544232	0.198181
Ornithinibacillus_bavariensis-_-Y13066--_WSBC_24001_T	30.2051479182682	0.0261
Ornithinibacillus_californiensis-_-AF326365--_MB-9_T	30.2051479182682	0.03557
Ornithinibacillus_caprae-_-MN577409--_L9_T	30.2051479182682	0.06591
Ornithinibacillus_contaminans-_-KF425516--_CCUG_53201_T	30.2051479182682	0.06294
Ornithinibacillus_gellani-_-MG049783--_LJ137_T	30.4155684844211	0.08464
Ornithinibacillus_halophilus-_-HQ433440--_G8B_T	30.2051479182682	0.03914
Ornithinibacillus_halotolerans-_-KC311560--_GD04_T	30.2051479182682	0.05431
Ornithinibacillus_heyuanensis-_-KF317693--_GIESS003_T	30.2051479182682	0.07709
Ornithinibacillus_salinisoli-_-KX008966--_LCB256_T	30.2051479182682	0.05765
Ornithinibacter_aureus-_-FJ796074--_HB09001_T	25.5038288997042	0.081931
Ornithinicoccus_halotolerans-_-KT734857--_EGI_80423_T	25.1735861321851	0.069261
Ornithinicoccus_hortensis-_-Y17869--_KHI_0125_LTP__T	25.1735861321851	0.061521
Ornithinicoccus_soli-_-MK860038--_XNB-1_T	25.1735861321851	0.002121
Ornithinimicrobium_algicola-_-LN866650--_JC311_T	24.7961707940223	0.01918
Ornithinimicrobium_avium-_-MF683120--_AMA3305_T	24.7961707940223	0.05062
Ornithinimicrobium_cavernae-_-MH177974--_CFH_30183_T	24.7961707940223	0.06826
Ornithinimicrobium_cerasi-_-MH522790--_CPCC_203383_T	24.7961707940223	0.06168
Ornithinimicrobium_ciconiae-_-MK253308--_H23M54_T	24.7961707940223	0.06757
Ornithinimicrobium_flavum-_-KC550155--_CPCC_203535_T	24.7961707940223	0.0698
Ornithinimicrobium_humiphilum-_-AB530139--_NBRC_106159_T	24.7961707940223	0.01562
Ornithinimicrobium_kibberense-_-AY636111--_K22-20_T	24.7961707940223	0.02836
Ornithinimicrobium_laminariae-_-MZ672029--_Arc0846-15T	24.7961707940223	0.07451
Ornithinimicrobium_murale-_-FR874098--_01-Gi-040_T	24.7961707940223	0.05092
Ornithinimicrobium_panacihumi-_-KY996488--_DCY118_T	24.7961707940223	0.02481
Ornithinimicrobium_pratense-_-MN160318--_W204_T	24.7961707940223	0.07259
Ornithinimicrobium_tianjinense-_-JQ948045--_B2_T	24.7961707940223	0.07301
Orrella_amnicola-_-MK272950--_NBD-18_T	34.7464885804727	0.058291
Orrella_daihaiensis-_-MW179610--_f23T	34.7464885804727	0.06601
Orrella_dioscoreae-_-KX262858--_LMG_29303T_T	34.7464885804727	0.05684
Oryzihumus_leptocrescens-_-AB523413--_NBRC_100762_T	25.1735861321851	0.06862
Oryzihumus_soli-_-KP185144--_aerobe-19_T	25.1735861321851	0.07227
Oryzihumus_terrae-_-KF749263--_KIS22-12_T	25.1735861321851	0.06642
Oryzisolibacter_propanilivorax-_-LM653274--_EPL6_T	24.6398475298904	0.053452
Oryzobacter_terrae-_-KP100643--_PSGM2-16_T	25.5038288997042	0.069771
Oryzomicrobium_terrae-_-KR296798--_TPP412_T	29.9058001708304	0.078561
Oryzomonas_japonica-_-MK334373--_Red96_T	30.2365268479149	0.04651
Oryzomonas_rubra-_-MK334372--_Red88_T	30.2365268479149	0.04439
Oryzomonas_sagensis-_-MK334374--_Red100_T	30.2365268479149	0.04651
Oscillibacter_acetigenes-_-JAOQKG000000000--_H4_59_T	35.9565506047572	0.06277
Oscillibacter_hominis-_-MT905210--_NSJ-62_T	35.9565506047572	0.06481
Oscillochloris_trichoides-_-AF093427--_Dg6_T	48.1778997965897	0.150111
Ostreibacterium_oceani-_-MN412635--_ML27_T	33.5622799572183	0.133161
Otariodibacter_oris-_-HM626613--_Baika1_T	32.1603457305627	0.102341
Ottowia_beijingensis-_-KC755038--_GCS-AN-3_T	28.550401483772	0.100851
Ottowia_caeni-_-MZ753668--_BD-1_/type_materialtype_strain_of_Ottowia_caeniT	28.550401483772	0.089511
Ottowia_flava-_-MH790863--_GY511_T	28.550401483772	0.116311
Ottowia_konkukae-_-MG764241--_SK3863_T	28.550401483772	0.128791
Ottowia_massiliensis-_-LT960589--_Marseille-P4747T	28.550401483772	0.100651
Ottowia_oryzae-_-MH031704--_KADR8-3_T	28.550401483772	0.126711
Ottowia_pentelensis-_-EU518930--_RB3-7_T	28.550401483772	0.075971
Ottowia_testudinis-_-MW222117--_27C_T	28.550401483772	0.110911
Ottowia_thiooxydans-_-AJ537466--_K11_T	28.550401483772	0.092191
Oxalicibacterium_faecigallinarum-_-AB469788--_YOx_-=_CCM_2767-_=_DSM_21641-_T	32.4207291052908	0.06997
Oxalicibacterium_flavum-_-AY061962--_TA17-_NEU98-_LMG21571_T	31.8957637347598	0.07295
Oxalicibacterium_horti-_-AB469786--_OD1_-=_NBRC_13594-_=_DSM_21640-_=_NCIB_8735-_T	29.0757096055588	0.08145
Oxalicibacterium_solurbis-_-AB681897--_NBRC_102665_T	31.8957637347598	0.05606
Oxalobacter_vibrioformis-_-FR733700--_DSM5502_T	32.4207291052908	0.08285
Oxalophagus_oxalicus-_-Y14581--_DSM_5503T_T	32.2283492705038	0.135191
Oxobacter_pfennigii-_-HF546400--_DSM_3222_T	44.3459115012505	0.171701
Pacificibacter_aestuarii-_-KC195795--_KJ21_T	20.9552779672965	0.10538
Pacificibacter_marinus-_-GQ243422--_HDW-9_T	20.9552779672965	0.11784
Pacificibacter_maritimus-_-AB558927--_KMM_9031_T	20.9552779672965	0.11491
