#OTU_IDs	trait1
g__2758920	2.0519523120563523
Flavobacterium_spartansii-_-JX287799--_T16_T	1.463676167416406
Algicella_marina-_-MN813959--_9Alg_56_source__________/type_materialtype_strain_of__Algicella_marina_Nedashkovskaya_et_al._2022T	2.2528983379730914
Nesterenkonia_halotolerans-_-AY226508--_YIM70084_T	1.7443257603602063
g__2590666	1.8678990975147352
Anaerosphaera_aminiphila-_-AB298735--_WN036_T	4.287610428528049
Natrialba_swarupiae-_-MN378559--_ESP3B_9_T	1.951913193397011
Bartonella_quintana-_-M11927--_Fuller_T	0.9847562226280502
Catellatospora_tritici-_-MZ434949--_NEAU-YM18_T	1.517366651729362
g__2795605	2.089790539053985
Streptomyces_klenkii-_-KF656772--_S2704_T	3.6328077709115307
Rhizorhabdus_dicambivorans-_-KP064570--_Ndbn-20_T	1.892347468414799
Aeromicrobium_piscarium-_-MN365052--_Co35_T	2.6684838079026685
Peribacillus_deserti-_-GQ465041--_ZLD-8_T	1.7978541034706492
Giesbergeria_voronezhensis-_-AY780905--_D-419_T	2.4172239760012815
Cellulosilyticum_ruminicola-_-EF382648--_H1_T	4.413405982559847
Brachybacterium_aquaticum-_-KF701619--_KWS1_T	2.06075995108899
Phycicoccus_avicenniae-_-MZ041112--_BSK3Z-2T	2.3177161848157204
Streptomyces_griseoloalbus-_-DQ442503--_NRRL_B-12383T_T	1.1098312287052814
Legionella_pneumophila-_-M36023--_Philadelphia_1_T	1.007379195469748
Rheinheimera_riviphila-_-LT555405--_KYPC3_T	1.414141386946325
Propionispira_raffinosivorans-_-DQ217599--_VTT_E-90406-_DSM_20765-_ATCC_49691_T	1.8726824730408465
Neiella_marina-_-EU513001--_j221_T	2.189189572686636
g__1572763	1.3168511146775272
Bizionia_echini-_-FJ716799--_KMM_6177_T	1.4476521350891693
g__1980514	1.6015539859088035
Methylobacillus_pratensis-_-AY298905--_F31_T	3.5408172737824417
Clostridium_vincentii-_-X97432--_lac-1_LTP__T	1.957760352884156
g__2368	1.4238379801982506
Azorhizobium_caulinodans-_-D11342--_ORS_571_T	2.381101572999211
Geobacillus_thermoleovorans-_-Z26923--_DSM_5366_T	1.937264284015566
Streptomyces_exfoliatus-_-AB184324--_NBRC_13191_T	0.6314337088405295
Halodesulfovibrio_marinisediminis-_-AB353727--_C/L2-=_JCM_14577-_T	2.075637428382077
Pseudooceanicola_batsensis-_-AAMO01000005--_HTCC2597_T	2.3670303011942178
Thalassobius_litoralis-_-AB627076--_KU5D5_T	2.292092729554132
Desulfatiferula_berrensis-_-HE613444--_BE2801_T	2.841979065345775
g__1602338	1.9145178316510327
g__2824158	1.8441918289483232
Pelagibacterium_lentulum-_-KX989461--_B2_T	2.681531289798735
Flavobacterium_alkalisoli-_-MN310902--_XS-5_T	2.0377405838844442
Proteocatella_sphenisci-_-AF450134--_PPP2_T	2.157617384177442
Streptoverticillium_cinnamoneum_subsp._lanosum-_-AY999747--_JCM_10106_T	1.528059506253546
Corynebacterium_lizhenjunii-_-MT044135--_ZJ-599_T	2.3939267010702796
Paenibacillus_castaneae-_-EU099594--_Ch-32_T	1.6597900243874477
Holdemanella_porci-_-MN537482--_DSM_105256_T	2.491812389619265
g__2769459	1.9804161639808355
Streptacidiphilus_rugosus-_-DQ904547--_AM-16_T	2.039603350221424
g__166484	2.6718955235276862
Cellulosilyticum_lentocellum-_-CP002582--_DSM_5427_T	4.489438495724379
Rodentibacter_heidelbergensis-_-KX858081--_1996025094_T	1.876361110547537
Streptomyces_melanosporofaciens-_-AB184283--_NBRC_13061_T	0.9981254279463252
Muricauda_spongiicola-_-OM647830--_2012CJ35-5T	3.4162894129471826
Chitinophaga_polysaccharea-_-KC430923--_MRP-15_T	2.4109371207905506
g__2793832	1.5686148802981426
g__363408	1.5843667361227083
Taylorella_equigenitalis-_-X68645--_NCTC_11184-_N480/82-_N610/88_T	2.2238695309344436
Streptomyces_sparsus-_-AJ849545--_YIM_90018_T	2.3519516697334613
Vibrio_sinensis-_-MG797701--_BEI233_T	1.8102566673802865
g__1091044	2.051341153910953
Brevibacillus_humidisoli-_-MW205703--_MMS20-4M-10-YT	3.4682444900616822
Streptomyces_rhizophilus-_-HQ267989--_JR-41_T	1.8563472459711745
Deinococcus_caeni-_-DQ017709--_Ho-08_T	2.1605511992816524
g__2603319	1.6811610480526822
g__1195766	1.7526914857597495
Sphingomonas_pseudosanguinis-_-AM412238--_G1-2_T	1.9569349052282465
Alloscardovia_venturai-_-KT343144--_MOZIV_T	2.841068688288423
Aquidulcibacter_paucihalophilus-_-KJ862838--_TH1-2_T	2.1853022819700136
Salinimicrobium_profundisediminis-_-OP782221--_MT39T	2.88067235695779
Microbacterium_mangrovi-_-KF028598--_MUSC_115_T	2.3411013820822726
Tenacibaculum_aiptasiae-_-EF416572--_a4_T	3.1675668989190675
Tsukamurella_serpentis-_-KT581020--_HKU54_T	2.170612376882511
Clostridium_folliculivorans-_-LC655141--_D1-1T	2.0372395677688706
Alkalibacillus_aidingensis-_-MN251019--_YIM_98829T	1.972201340318901
Metallosphaera_javensis-_-OM179834--_J1T	1.103405992462962
Aeromicrobium_yanjiei-_-MN421549--_MF47_T	1.5533907544784942
Pseudoalteromonas_arctica-_-DQ787199--_A_37-1-2_T	0.5074932750249026
Alcanivorax_borkumensis-_-Y12579--_Sk2_T	2.7122429262643086
Campylobacter_gracilis-_-DQ174168--_ATCC_33236_T	3.53325929422215
Georgenia_daeguensis-_-HQ246163--_2C6-43_T	2.4323354446802985
Mycobacterium_lutetiense-_-KP676904--_071_T	0.6643844027869054
g__1191515	1.5655703674151933
Streptomyces_montanus-_-MN524105--_NEAU-C151_T	2.006791392211859
Mycobacterium_phlei-_-AF480603--_ATCC_11758_T	2.8214230873583075
Halomonas_lutescens-_-KP259554--_Q1U_T	2.4888034069702267
Idiomarina_loihiensis-_-AE017340--_L2TR_T	1.4006864988354033
Swingsia_samuiensis-_-AB786666--_AH83_T	1.5668708730080831
Alkalihalophilus_lindianensis-_-KP954690--_12-3_T	2.1020044493714782
Plasticicumulans_lactativorans-_-JN565849--_YD_T	3.7544571014908223
Ehrlichia_muris_subsp._eauclairensis-_-HM543745--_AS145_T	3.3773783882444746
g__596495	1.7896457018763736
Glacieibacterium_frigidum-_-MK346173--_LB1R16_T	2.0016920869746735
g__596499	1.9640518221862933
Methanocalculus_alkaliphilus-_-HM053969--_AMF2_T	2.4208549196130473
Allonocardiopsis_opalescens-_-JQ309825--_I10A-01259_T	1.94714577258435
g__1264044	2.0982537529685086
g__413	0.8716148128092981
g__2562805	2.263421951550773
Desulfovirga_adipica-_-AJ237605--_TsuA1_T	3.230995216341512
Glycomyces_terrestris-_-MG597185--_YIM121974_T	3.0479502183330456
Methylohalomonas_lacus-_-DQ834966--_HMT_1_T	2.052413267731964
Drancourtella_massiliensis-_-LN828944--_GD1T	2.1303158288902617
Azotobacter_chroococcum_subsp._isscasi-_-MK567896--_P205_T	1.6276046521375356
Chitinilyticum_piscinae-_-MW149442--_4Y14_T	2.862141138271891
Microbacterium_algeriense-_-MK480726--_G1_T	0.8394740835634836
g__39773	0.5795545590507502
Microcella_alkaliphila-_-AJ717385--_AC4r_T	2.4999213787055923
Frateuria_edaphi-_-ON763839--_5GH9-34T	1.7120852742641914
Streptococcus_caviae-_-LT546457--_Cavy_grass_6_T	3.3171380408691773
Psychromarinibacter_halotolerans-_-KU321207--_YBW34_T	1.7661976157508412
Nocardiopsis_algeriensis-_-KJ470139--_B32_T	1.0905573742544346
Paraneptunicella_aestuarii-_-MW786646--_NBU2194T	2.2583661561294353
Spirochaeta_aurantia_subsp._aurantia-_-FR749896--_DSM_1902_T	6.065803401985987
Clostridium_thermobutyricum-_-X72868--_JW171K_LTP__T	2.8721978092981133
Desulfofaba_fastidiosa-_-AY268891--_ATCC_BAA-815-_DSM_15249_T	3.652106544805933
Ignisphaera_aggregans-_-DQ060321--_AQ1.S1_T	1.9885626361447142
Arthrobacter_pokkalii-_-KM507333--_P3B162_T	1.6945564162532052
Acidilutibacter_cellobiosedens-_-MN389521--_JN-28T	2.629270155711138
Paraliobacillus_salinarum-_-JQ010845--_G6-18_T	1.7940656855258732
Janibacter_melonis-_-AY522568--_CM2104_T	1.0441833583938278
Arachidicoccus_soli-_-MH933978--_KIS59-12_T	3.4180455895061215
Pedobacter_borealis-_-EU030687--_G-1_T	1.5733653596158326
Luteolibacter_luojiensis-_-JN630810--_CCTCC_AB_2010415_T	4.068076825925911
Mycobacterium_frederiksbergense-_-AJ276274--_DSM_44346_T	1.5144067861965993
Pseudorhodoplanes_sinuspersici-_-JX500274--_RIPI_110_T	2.085646674631617
Duganella_callida-_-MN736119--_DN04_T	2.164144446323211
Enterobacter_hormaechei_subsp._hoffmannii-_-CP017186--_DSM_14563_n_T	1.3256606735580683
Salmonella_bongori-_-AF029227--_BR_1859_T	2.0017847294590316
Bizionia_hallyeonensis-_-JN885199--_T-y7_T	1.6954772540319007
Bacillus_thermocloacae-_-Z26939--_DSM_5250_T	4.656593112356368
Cycloclasticus_pugetii-_-L34955--_PS-1_T	2.028402093526875
Afipia_birgiae-_-AF288304--_34632_T	0.7986125352702003
Gallintestinimicrobium_propionicum-_-JAOQJY000000000--_Sanger_16_T	1.8143647026452163
Sneathiella_marina-_-ON754063--_PHK-P5T	3.008934505528299
g__2828348	1.8509995858716568
Actinoplanes_italicus-_-AB037005--_IFO_13911T_T	2.488947511948931
Paraburkholderia_madseniana-_-MN239497--_RP11_T	0.7283001507385954
Paracoccus_bengalensis-_-AJ864469--_JJJ_T	1.9148920221395964
g__214013	1.6687513698459662
g__1407056	1.272384779641996
Lacticigenium_naphthae-_-AB430339--_MIC1-18_T	1.9550613893652438
Novispirillum_itersonii_subsp._itersonii-_-EF612765--_LMG_4337_T	1.8372945368379077
Cereibacter_azotoformans-_-AB607332--_JCM_9340_T	2.0445208520573592
Corynebacterium_appendicis-_-AJ314919--_DSM_44531T_T	2.299145148641109
Azospirillum_doebereinerae-_-AJ238567--_63f_T	1.9385618526092885
g__2893029	1.6114226731721182
Gulosibacter_bifidus-_-AB012595--_IAM_14848_T	2.406289073003421
Alienimonas_californiensis-_-MK554521--_CA12_T	4.495944481937167
Flaviramulus_aestuariivivens-_-KY310668--_OITF-51_T	3.1762139711975204
g__2893022	1.8966929053920947
Citrobacter_koseri-_-HQ992945--_LMG_5519_T	1.1173479888839866
Croceifilum_oryzae-_-LC005484--_ZYf1a3_T	2.752488072473131
g__476278	0.7376581308769781
g__3042723	2.024519758343079
Streptococcus_cuniculi-_-HG793791--_NED12-00049-6B_T	2.3195874982748013
Pannonibacter_indicus-_-EF608175--_HT23_T	2.980284944601401
Acidithiobacillus_albertensis-_-KF537578--_DSM_14366_T	1.2189669212637975
Gordonia_malaquae-_-AM406674--_IMMIB_WWCC-22_T	1.3404964050590613
Vibrio_nigripulchritudo-_-AFWJ01000197--_ATCC_27043_T	1.6012709313351277
Bradyrhizobium_retamae-_-KC247085--_Ro19_T	2.4050354277160118
Kingella_potus-_-AJ629192--_3/SID/1128_T	1.93207524991037
Xylanibacter_brevis-_-AJ011682--_GA33_T	4.261528770305658
Roseithermus_sacchariphilus-_-MG603595--_MEBiC09517_T	2.079731053920279
Nocardioides_daecheongensis-_-KJ135310--_KIS2-16_T	2.6448360729554654
Streptococcus_ratti-_-AJTZ01000001--_FA-1_T	2.0791290843814867
Plesiocystis_pacifica-_-ABCS01000069--_SIR-1_T	2.5369841569036957
Micromonospora_noduli-_-FN658649--_GUI43_T	1.9734917748983578
Flavobacterium_fluminis-_-KF891387--_3R17_T	2.5275234012899426
Chioneia_algoris-_-MN601353--_R-39594T	2.0178491682668827
g__271159	1.680590979640993
Vibrio_nitrifigilis-_-MW263928--_NFV-1T	1.2306285168424016
Undibacterium_baiyunense-_-MW940782--_BYS107WT	2.2465483176965635
Prochlorococcus_marinus_subsp._marinus-_-AE017126--_CCMP1375-_SS120_T	3.5172983934534097
Salinivibrio_sharmensis-_-AM279734--_BAG_T	2.443015844494499
Komagataeibacter_maltaceti-_-HE866758--_LMG_1529_T	0.7809972128518671
Oricola_thermophila-_-MK990012--_MEBiC13590_T	1.6373949941317223
g__29465	1.3627580284547078
Anaerobranca_zavarzinii-_-EF190921--_JW/VK-KS5Y_T	2.340409938940663
Lipingzhangella_halophila-_-KU042077--_EGI_80537_T	2.238331948619261
Catellatospora_coxensis-_-AB200232--_2-29-17-_T	1.1681627665756316
Mammaliicoccus_stepanovicii-_-GQ222244--_196_T	1.476352861329945
Levilactobacillus_brevis-_-M58810--_ATCC_14869_T	1.7521829103178446
Vibrio_celticus-_-EF599162--_LMG_23850_T	2.02364012739531
Advenella_mimigardefordensis-_-AY880023--_DPN7_T	1.343825575717225
Pedobacter_polaris-_-MK183024--_RP-3-22_T	2.254261777239638
Tessaracoccus_flavescens-_-CP019607--_SST-39T_n_T	1.749556733856899
Deserticella_xinjiangensis-_-EU586202--_10-1-101_T	1.8927099653105772
Arthrobacter_livingstonensis-_-GQ406811--_LI2_T	2.2354124232188557
Hoyosella_rhizosphaerae-_-KU051698--_J12GA03_T	1.7200884347214362
Cellvibrio_diazotrophicus-_-JQ922426--_E50_T	2.591235435100798
Legionella_pneumophila_subsp._pneumophila-_-AE017354--_Philadelphia_1_T	0.8266717840444578
Skermanella_aerolata-_-DQ672568--_5416T-32_T	1.1631204297043616
Giesbergeria_kuznetsovii-_-AY780907--_D-412_T	1.633559624685797
Bifidobacterium_cebidarum-_-MN443771--_CCUG_73785_T	2.013828953862702
Vibrio_maritimus-_-GU929925--_R-40493_T	1.1826183864379423
Marvinbryantia_formatexigens-_-ACCL02000018--_DSM_14469_T	1.830067743767296
Streptomyces_rosealbus-_-AY222322--_YIM_31634_T	1.6550592149534913
Microbacterium_rhizosphaerae-_-KP722591--_CHO1_T	4.027877478931019
Blautia_caecimuris-_-KR364746--_SJ18_T	2.9580259785336187
Natrinema_salaciae-_-JQ669385--_MDB25_T	2.043920979116736
Romboutsia_hominis-_-KT372679--_FRIFI_T	1.870649500567212
Ensifer_fredii-_-X67231--_LMG_6217_T	0.8496992321726675
Legionella_worsleiensis-_-Z49739--_nctc_12377_LTP__T	1.6863116708788688
Streptomyces_virginiae-_-AB184797--_NBRC_3729_T	1.507535425331222
Actinotalea_ferrariae-_-HQ730135--_CF5-4_T	1.2370302322925153
Glaciecola_amylolytica-_-MG827298--_THG-3.7_T	3.2214328569150057
Sphingomonas_yantingensis-_-JX566547--_1007_T	1.8456209682151232
Chitiniphilus_shinanonensis-_-AB453176--_SAY3_T	2.4949048562673664
Sneathiella_chinensis-_-DQ219355--_CBMAI_737-_LMG_23452_T	3.668570123451394
Nocardioides_aquiterrae-_-AF529063--_GW-9_T	2.125611390954746
Vibrio_coralliirubri-_-HG942391--_CIP_110630__DSM_27495_T	1.8861168708542173
g__519427	1.9115204331087619
Lacticaseibacillus_brantae-_-HQ022861--_SL1108_T	1.8482484272098265
Sutcliffiella_deserti-_-MZ182289--_DG-18_T	2.2032745531412363
Undibacterium_fentianense-_-MW940779--_FT137WT	2.376329718169265
Micromonospora_soli-_-AB981051--_SL3-70_T	1.4964704889609464
Thalassobius_taeanensis-_-GQ232737--_G4_T	2.7326284340921587
Microbacterium_arthrosphaerae-_-FN870023--_CC-VM-Y_T	2.2217842551626523
Marinifilum_fragile-_-FJ394546--_JC2469_T	3.815581402931408
Tropheryma_whipplei-_-AE014184--_Twist_T	2.0555902944319864
g__863253	2.493193651602996
Zoogloea_ramigera-_-X74913--_ATCC_19544_-T-_T	2.3198749543754946
Deinococcus_taklimakanensis-_-KX494399--_X-121_T	2.719347519339598
Sphingomonas_aliaeris-_-MT821129--_DH-S5_T	2.726856121845392
Granulicella_acidiphila-_-KF017281--_MCF40_T	1.589259439990646
Halotalea_alkalilenta-_-DQ421388--_AW-7_T	1.4441751914224097
Streptomyces_lonarensis-_-FJ919811--_NCL_716_T	2.33928312852208
Haloferax_denitrificans-_-AB663374--_JCM_8864_T	0.5177257966116132
Thermodesulfobacterium_thermophilum-_-ATXI01000006--_DSM_1276_T	1.5763048580910994
Flintibacter_butyricus-_-KF447772--_BLS21_T	1.8395388236821886
Marinactinospora_thermotolerans-_-EU698029--_SCSIO_00652_T	1.512274979926002
Fontibacillus_panacisegetis-_-GQ303568--_KCTC_13564_LTP__T	1.7258151679019942
Neisseria_oralis-_-JN104029--_6332_T	2.0545793226578573
Desulfurella_propionica-_-Y16942--_U-8_-DSM_10410-_T	2.74339168525748
Halobellus_ramosii-_-JQ910929--_S2FP14_T	1.3912904255521317
Thalassotalea_crassostreae-_-KU160140--_LPB0090_T	3.53787090344943
g__2040476	2.2210889981458672
Flavobacterium_micromati-_-AJ557888--_LMG_21919_T	2.5320171483976264
Hyalangium_minutum-_-DQ768124--_DSM_14724_T	1.4066152168475394
Streptomyces_asiaticus-_-AB249947--_NBRC_100774_T	1.0062216352530602
Acinetobacter_geminorum-_-MT380471--_J000019T	1.5855151422082352
Marinobacterium_ramblicola-_-MG773714--_D7T	3.013397233876069
Prevotella_denticola-_-AY323524--_ATCC_35308_T	2.3809494416043213
Lactococcus_nasutitermitis-_-KR611319--_M19_T	4.279823557897261
Neomicrococcus_lactis-_-FN673681--_DW152_T	1.4928992742964151
Brevibacterium_otitidis-_-AF133534--_UR_Marseille_1998-67770_T	1.6311585965085453
Streptomyces_pharmamarensis-_-FR693804--_PM267_T	3.0531506906399204
Bartonella_vinsonii_subsp._vinsonii-_-L01259--_ATCC_VR-152_LTP__T	0.49656265805009886
Pseudoclavibacter_chungangensis-_-FJ514934--_CAU_59_T	2.2910058059971248
Pseudoxanthomonas_mexicana-_-AF273082--_AMX_26B_T	1.6804994612075121
g__227864	1.917761517329335
Mycobacterium_gilvum-_-X81996--_ATCC_43909_LTP__T	1.2271508798861879
Succinatimonas_hippei-_-AB601002--_JCM_16073_T	1.857119493853143
g__231454	0.7244976108920049
g__1840214	2.0548033154468643
g__1840210	1.5028391236229428
Alysiella_filiformis-_-AF487710--_ATCC_15532_T	1.569383190407949
Mycobacterium_saskatchewanense-_-AY208856--_NRCM_00-250-_ATCC_BAA-544_T	1.5261260355913027
Corynebacterium_ulcerans-_-X84256--_NCTC_7910_T	1.360925125433175
Alteripontixanthobacter_muriae-_-MN918268--_SALINAS58_T	1.937478561526254
Brevibacterium_iodinum-_-X83813--_DSM_2062T_T	2.201928580677868
Streptococcus_lactarius-_-GU045364--_MV1_T	1.9947395331673374
Antarcticimonas_flava-_-EF554365--_IMCC3175_T	1.9399137837195874
Terrihabitans_soli-_-AP023361--_IZ6T	2.09414389477967
Nocardioides_pocheonensis-_-GQ339906--_Gsoil_818_T	2.117729284485381
Oryzihumus_soli-_-KP185144--_aerobe-19_T	2.3672447279658533
Lawsonella_clevelandensis-_-JX877776--_X1036_T	1.7836071569298482
Sphingomonas_molluscorum-_-AB248285--_An_18_-=_KMM_3882-_T	1.91361442935768
Chitinophaga_alhagiae-_-MH355543--_T22_T	2.6093760615496713
Sphingobacterium_alimentarium-_-FN908502--_DSM_22362_=_WCC_4521_T	3.0629412683729123
Sphingomonas_qilianensis-_-KT000387--_X1_T	2.5221402600730847
Pseudorhizobium_flavum-_-KC904963--_YW14_T	1.7647169535599958
Pectobacterium_betavasculorum-_-JN600328--_CFBP_2122_T	1.0647382662932
Kosakonia_cowanii-_-AJ508303--_CIP_107300_T	0.989880410620987
Ferruginibacter_yonginensis-_-KC690144--_HME8442_T	4.6329309100785405
g__2282523	0.7346187311099368
Methanobacterium_palustre-_-AF093061--_DSM_3108-_F_T	2.561496364607877
Chryseobacterium_marinum-_-EF554366--_IMCC3228_T	2.2942502882075173
g__74968	2.4289808743873786
Tatumella_citrea-_-DQ838096--_JCM_8882_T	1.9301426964920956
Chryseobacterium_rhizosphaerae-_-DQ673670--_RSB3-1_T	2.350711578425753
Hymenobacter_rubripertinctus-_-MF770258--_NY03-3-30_T	2.0346996097424546
Flavobacterium_aquidurense-_-AM177392--_WB_1.1-56_T	1.5735226812210632
Lacrimispora_xylanolytica-_-X71855--_ATCC_4963_T	1.545608162226943
g__222991	1.2325108585600673
Hoyosella_suaedae-_-KX119424--_LNNU_331112T	2.358609861506555
g__1453544	1.793098647157693
Corallincola_holothuriorum-_-KJ533742--_C4_T	2.9603239843873395
Pedobacter_yulinensis-_-KY120369--_YL28-9_T	2.654299098760812
Rubinisphaera_margarita-_-MW588631--_ICM_H10_T	2.8421966973421795
Lentilactobacillus_raoultii-_-LT854294--_Marseille-P4006_T	1.8600832883120484
Brenneria_populi_subsp._brevivirga-_-KX987135--_D8-10-4-5_T	2.3647684213899236
Thiohalomonas_nitratireducens-_-DQ836238--_HRHd_3sp_T	2.8289689543961307
Nocardia_rayongensis-_-AB889540--_RY45-3_T	0.9960091305585301
Halorubrum_cibi-_-AB663408--_JCM_15757_T	3.0246698343567657
Sphingobium_psychrophilum-_-MN685322--_AR-3-1_T	1.995280027399755
Helicobacter_marmotae-_-AF333341--_MIT_98-6070_T	1.8720463278842667
Luteibaculum_oceani-_-KC169812--_CC-AMWY-103B_T	2.0358376751413214
Pedomicrobium_australicum-_-X97693--_IFAM_ST1306_T	1.7829661052644132
g__136099	0.7213813314791641
Kluyvera_intermedia-_-AF310217--_ATCC33110_T	1.026868659075951
Paenarthrobacter_nitroguajacolicus-_-AJ512504--_G2-1_=_CCM_4924T_T	1.7408260289597772
Vibrio_albus-_-KY458806--_E4404_T	3.560631323336479
Tenacibaculum_agarivorans-_-KX982669--_HZ1_T	3.781227383795769
Bizionia_myxarmorum-_-AY694002--_ADA-4_T	2.5138415200042554
Lactococcus_garvieae_subsp._garvieae-_-AP009332--_ATCC_49156_T	2.412335736405602
Anaerosalibacter_massiliensis-_-CCEZ01000065--_WGS_T	3.2379339805804976
g__674963	1.857119493853143
Roseovarius_bejariae-_-MK933766--_A21_T	1.332819096744989
Algoriphagus_ratkowskyi-_-AJ608641--_LMG_21435_T	3.041183705645991
Paenalcaligenes_niemegkensis-_-OV113552--_DSM_113270T	2.329982067826605
Cephalothrix_komarekiana-_-KJ994514--_CCIBt_3277_T	2.9706878158287466
g__246875	2.0788411808598064
Acholeplasma_multilocale-_-FJ595100--_ATCC_49900_T	2.1739036650276717
Kineococcus_rubinsiae-_-MN493040--_B12_T	1.6399806934185697
Ehrlichia_minasensis-_-JX629805--_UFMG-EV_T	3.238065548407243
Paenibacillus_lentus-_-KC800716--_CMG1240_T	2.199455254348137
Halomonas_tabrizica-_-EU305728--_TBZ21_T	1.6881122580256898
g__361106	2.150253554515192
Crenobacter_luteus-_-KF771276--_YIM_78141_T	3.0677333796807966
g__1502941	2.2106124565574357
g__48728	1.702537696001212
Thalassotalea_litorea-_-KU853009--_HMF4135_T	2.326983726848449
Sphingobium_ummariense-_-EF207155--_RL-3_T	2.615017278089219
Desulfatiferula_olefinivorans-_-DQ826724--_LM2801_T	2.737304167085016
Lentibacillus_sediminis-_-KX815122--_0W14_T	2.7085407904790033
Trujillonella_endophytica-_-GQ494034--_YIM_68236_T	2.1696506193669576
Francisella_persica-_-CP012505--_FSC845_T	1.1428827265561379
Acidobacterium_capsulatum-_-CP001472--_ATCC_51196_T	2.0477685182890886
Streptococcus_merionis-_-ARCF01000025--_DSM_19192_T	3.18729754782003
g__2729624	1.815485816217699
Pedobacter_frigoris-_-MK183021--_RP-3-15_T	2.033714346501583
Nitratireductor_pacificus-_-DQ659453--_pht-3B_T	1.6671685430843717
Streptomyces_fervens_subsp._fervens-_-AB184871--_NBRC_13343_T	1.3455004700704027
Luteolibacter_flavescens-_-KX185934--_GKX_T	3.0296388145691164
Phocaeicola_coprocola-_-ABIY02000097--_DSM_17136_T	3.2884215836404205
Olleya_namhaensis-_-JQ327134--_WT-MY15_T	2.2425311025285644
Actinomadura_deserti-_-MF972517--_BMP8004_T	1.603054061500894
Shewanella_pneumatophori-_-AB204519--_SCRC-2738_T	0.7475292097928947
Pontixanthobacter_rizhaonensis-_-MH714871--_RZ02_T	2.309473917299954
Corynebacterium_cystitidis-_-X84252--_NCTC_11863_T	3.2902864217393155
g__1855405	1.9643210545868304
g__1855402	1.6931963255908375
g__53328	1.3824386182305646
Gilvimarinus_japonicus-_-LC125208--_12-2_T	2.8344675462521582
Brevibacterium_salitolerans-_-GU117109--_TRM_415_T	2.333881490518146
Methylophaga_thalassica-_-X95460--_DSM5690_T	1.9488630669481712
Aggregatibacter_aphrophilus-_-EU083529--_CIP_70.73_T	2.731232821043481
Corallococcus_interemptor-_-MF163313--_AB047A_T	1.2685033682177997
Staphylococcus_coagulans-_-AB009945--_ATCC_49545_T	1.2154479910223848
Novosphingobium_taihuense-_-AY500142--_T3-B9_T	1.5082545461694328
Campylobacter_estrildidarum-_-NXLZ01000001--_MIT_17-664T	0.711523833127173
g__689697	1.92156090638753
Streptococcus_respiraculi-_-MF509297--_HTS25_T	1.582371181732268
g__194195	1.2107334413456912
Agrobacterium_shirazense-_-JAFLMZ000000000--_OT33T	0.7019877003268001
Aquimarina_atlantica-_-KF906719--_22II-S11-z7_LTP__T	2.0187216683406572
Streptomyces_avermitilis-_-BA000030--_MA-4680_T	1.3150124946926
g__1234545	1.1753414392979058
Paraburkholderia_aromaticivorans-_-CP022989--_BN5_n_T	1.0744438108986327
Novosphingobium_ipomoeae-_-LN811085--_Tese-5_T	2.187590349718425
Methylorubrum_rhodesianum-_-AB175643--_NCIMB_12249_T	1.5105114365991426
Limosilactobacillus_oris-_-X94229--_DSM_4864T_T	1.2827917749122133
Mycoplasma_lipofaciens-_-AF221115--_R171_LTP__T	3.5263316982212896
Saccharomonospora_iraqiensis-_-AICW01000026--_IQ-H1_T	1.1850218958074377
g__1148783	2.587557552434042
g__1155385	1.2492603619833247
Motilibacter_deserti-_-MT233298--_E257_T	2.2040050789680086
Desulfogranum_aggregans-_-KU180234--_SM40_/type_materialtype_strain_of_Desulfogranum_aggregansT	3.4034809441789813
Enterococcus_italicus-_-AEPV01000109--_DSM_15952_T	1.141092579398019
Maricurvus_nonylphenolicus-_-AB626730--_KU41E_T	2.025230618505109
Klebsiella_variicola_subsp._tropica-_-MK040621--_SB5531_T	0.6164492831736704
Methanofollis_aquaemaris-_-AF262035--_N2F9704_T	2.9986824339250537
Methanocella_paludicola-_-AB196288--_SANAE_T	4.034343597997419
Thalassotalea_marina-_-KT153611--_QBLM2_T	3.763843530902024
g__600332	2.9303830206520924
Clostridium_bovifaecis-_-MH346511--_BXX_T	2.7886032154207085
Bifidobacterium_tibiigranuli-_-MK461560--_DSM_108414_T	2.5878305867988036
Jiangella_asiatica-_-MG770727--_5K138_T	2.241762319749781
Peptoniphilus_asaccharolyticus-_-AB640690--_JCM_1765_T	2.3681181273128242
g__1297562	1.5758049659281193
Edaphorhabdus_rosea-_-KY924608--_UDD1_T	2.608751843008545
Paenibacillus_humicus-_-AM411528--_PC-147_T	2.519197288262477
Flavobacterium_defluvii-_-DQ372986--_EMB117_T	2.6099204056770793
Clostridium_tagluense-_-DQ296031--_A121_T	2.1066234285940353
Streptococcus_caballi-_-EF364098--_151_T	2.221863197983026
Methanolobus_bombayensis-_-FR733684--_DSM7082_T	2.589878428144771
Aerococcus_urinaehominis-_-CP014163--_CCUG42038B_n_T	3.161739208630263
Thalassobacillus_cyri-_-FM864226--_HS286_T	1.8447429404768811
Deinococcus_ficus-_-AY941086--_CC-FR2-10_T	1.6919943333570613
Vibrio_tapetis_subsp._britannicus-_-HE795148--_HH6087_T	1.4460893814003288
Stackebrandtia_soli-_-KX762317--_AN130378_T	2.8742115035742426
Mycobacterium_flavescens-_-X52932--_ATCC_14474._T	1.3789566184538598
Sphingomonas_spermidinifaciens-_-JQ608324--_9NM-10_T	1.5831525666060564
